Domain,Country,Element,Item,Year,Unit,Value
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Dates,1995,kg,0.32
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Dates,1996,kg,0.31
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Dates,1997,kg,0.29
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Dates,1998,kg,0.29
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Dates,1999,kg,0.26
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Dates,2000,kg,0.25
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Fruits, Other",1992,kg,7.53
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Fruits, Other",1993,kg,7.48
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Fruits, Other",1994,kg,7.4
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Fruits, Other",1995,kg,7.19
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Fruits, Other",1996,kg,7.26
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Fruits, Other",1997,kg,7.58
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Fruits, Other",1998,kg,7.51
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Fruits, Other",1999,kg,7.12
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Fruits, Other",2000,kg,7.02
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapefruit and products,1992,kg,0.09
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapefruit and products,1993,kg,0.09
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapefruit and products,1994,kg,0.09
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapefruit and products,1995,kg,0.09
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapefruit and products,1996,kg,0.17
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapefruit and products,1997,kg,0.18
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapefruit and products,1998,kg,0.18
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapefruit and products,1999,kg,0.17
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapefruit and products,2000,kg,0.17
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1992,kg,0.02
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1993,kg,0.03
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1994,kg,0.02
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1995,kg,0.04
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1996,kg,0.03
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1997,kg,0.06
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1998,kg,0.06
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),1999,kg,0.04
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Grapes and products (excl wine),2000,kg,0.04
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnut Oil,1992,kg,1.37
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnut Oil,1993,kg,1.34
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnut Oil,1994,kg,1.31
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnut Oil,1995,kg,1.47
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnut Oil,1996,kg,1.57
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnut Oil,1997,kg,1.55
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnut Oil,1998,kg,1.45
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnut Oil,1999,kg,1.62
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnut Oil,2000,kg,1.21
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1992,kg,14.79
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1993,kg,15.91
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1994,kg,16.05
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1995,kg,12.66
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1996,kg,12.16
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1997,kg,12.58
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1998,kg,12.56
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),1999,kg,13.1
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (in Shell Eq),2000,kg,13.62
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (Shelled Eq),1992,kg,3.24
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (Shelled Eq),1993,kg,3.58
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (Shelled Eq),1994,kg,3.54
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (Shelled Eq),1995,kg,4.0
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (Shelled Eq),1996,kg,4.06
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (Shelled Eq),1997,kg,4.35
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (Shelled Eq),1998,kg,4.31
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (Shelled Eq),1999,kg,4.99
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Groundnuts (Shelled Eq),2000,kg,5.61
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Infant food,1992,kg,0.15
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Infant food,1993,kg,0.11
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Infant food,1994,kg,0.05
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Infant food,1995,kg,0.06
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Infant food,1996,kg,0.06
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Infant food,1997,kg,0.07
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Infant food,1998,kg,0.07
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Infant food,1999,kg,0.06
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Infant food,2000,kg,0.08
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Lemons, Limes and products",1992,kg,0.04
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Lemons, Limes and products",1993,kg,0.04
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Lemons, Limes and products",1994,kg,0.04
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Lemons, Limes and products",1995,kg,0.03
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Lemons, Limes and products",1996,kg,0.1
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Lemons, Limes and products",1997,kg,0.13
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Lemons, Limes and products",1998,kg,0.14
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Lemons, Limes and products",1999,kg,0.14
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Lemons, Limes and products",2000,kg,0.12
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize and products,1992,kg,25.97
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize and products,1993,kg,24.61
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize and products,1994,kg,27.28
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize and products,1995,kg,25.25
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize and products,1996,kg,28.49
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize and products,1997,kg,28.16
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize and products,1998,kg,29.41
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize and products,1999,kg,32.66
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize and products,2000,kg,30.18
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1992,kg,0.0
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1993,kg,0.01
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1994,kg,0.01
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1995,kg,0.0
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1996,kg,0.0
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1997,kg,0.0
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1998,kg,0.0
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,1999,kg,0.0
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Maize Germ Oil,2000,kg,0.0
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Millet and products,1992,kg,9.05
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Millet and products,1993,kg,7.74
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Millet and products,1994,kg,9.13
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Millet and products,1995,kg,7.84
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Millet and products,1996,kg,8.32
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Millet and products,1997,kg,8.2
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Millet and products,1998,kg,8.91
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Millet and products,1999,kg,9.26
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Millet and products,2000,kg,8.98
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Nuts and products,1992,kg,0.85
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Nuts and products,1993,kg,0.96
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Nuts and products,1994,kg,1.09
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Nuts and products,1995,kg,0.93
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Nuts and products,1996,kg,0.9
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Nuts and products,1997,kg,0.9
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Nuts and products,1998,kg,0.87
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Nuts and products,1999,kg,0.84
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Nuts and products,2000,kg,0.81
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Oats,1992,kg,0.0
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Oats,1993,kg,0.01
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Oats,1994,kg,0.0
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Oats,1995,kg,0.0
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Oats,1996,kg,0.0
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Oats,1997,kg,0.0
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Oats,1998,kg,0.01
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Oats,1999,kg,0.01
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Oats,2000,kg,0.01
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1992,kg,0.43
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1993,kg,0.27
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1994,kg,0.21
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1995,kg,0.27
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1996,kg,0.3
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1997,kg,0.28
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1998,kg,0.28
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",1999,kg,0.35
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops Oil, Other",2000,kg,0.4
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1992,kg,1.82
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1993,kg,1.73
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1994,kg,2.03
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1995,kg,1.81
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1996,kg,1.85
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1997,kg,1.93
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1998,kg,1.87
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",1999,kg,1.81
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),"Oilcrops, Other",2000,kg,1.78
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Olive Oil,1992,kg,0.07
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Olive Oil,1993,kg,0.03
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Olive Oil,1994,kg,0.01
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Olive Oil,1995,kg,0.02
Food Supply - Crops Primary Equivalent,Middle Africa,Food supply quantity (kg/capita/yr),Olive Oil,1996,kg,0.02
